word,cluster
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
long,2
long,2
