word,cluster
long,1
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,1
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,4
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,1
long,6
long,6
long,6
long,6
long,6
long,6
long,6
long,6
strong,1
strong,1
strong,1
strong,1
strong,4
strong,1
strong,1
strong,1
strong,1
strong,4
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,4
strong,4
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,4
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,0
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,4
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,4
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,0
strong,1
strong,1
strong,1
strong,1
strong,1
strong,4
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,0
strong,1
strong,1
strong,1
strong,1
strong,0
strong,1
strong,0
strong,1
strong,1
strong,0
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,0
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,0
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,4
strong,1
strong,1
strong,0
strong,0
strong,1
strong,1
strong,1
strong,1
strong,4
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,0
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,0
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,0
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,0
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,0
strong,1
strong,1
strong,4
strong,0
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
